ID,n_points,wrms_bary_kms,chi2_red_bary,wrms_free_kms,chi2_red_free,vinf_free_kms,rc_free_kpc,logMb,vinf_btfr_kms,rc_btfr_kpc,wrms_btfr_kms,chi2_red_btfr,vinf_freepred_kms,rc_freepred_kpc,wrms_freepred_kms,chi2_red_freepred
NGC4559,32,22.507042535772154,17.651795858502613,2.7556037089322367,0.2711195028655069,117.21885514082986,1.4140102679574769,10.24,137.77843457962595,6.979906502962054,3.44374609307877,0.41699674337179055,139.30279512488318,7.221587247504872,3.5205213876432655,0.43380181365811915
NGC5005,18,15.023217101595723,0.4357665437613284,6.383427263833989,0.0561567951002379,299.937985351253,9.91815288632838,10.96,208.53609944992516,4.039685720879339,6.337428299999802,0.059137490439393293,207.3766386108267,3.938683007079671,6.353004108945544,0.059527668762053794
NGC5033,22,53.61516616071642,129.7680125897435,11.927578846142804,6.3682079357622525,184.4527181299711,2.15097335483001,10.85,195.74074910734055,3.4127842135680626,10.201968610588946,7.739888311063103,195.14607949098956,3.2323906401951903,10.06991189181301,7.571275798904712
NGC5055,28,47.03088187367566,1542.9532420988269,3.730297719309027,7.663131265782779,168.2259430452414,3.294118891198873,10.96,208.53609944992516,13.425529827943729,9.690798698408864,65.22880548196247,207.3766386108267,13.130309973985577,9.545837095833333,63.07866593549841
NGC5371,19,19.44944176525916,22.35599081600023,12.239528073443289,8.823405923858996,499.9999999999943,100.49343375775862,11.27,249.27644706870757,44.91453160031726,12.909972044316435,9.205651983547355,246.12732444465473,44.18419845709508,12.932634377386487,9.2372968480633
NGC5585,24,21.726720827876896,163.59547651226978,3.3351108615819114,4.6882629790839045,107.74302538209716,3.3912799063207597,9.57,93.68741281654884,2.3432674501527377,3.9922215840312285,6.726842883719644,96.19662396493607,2.50677555237285,3.703904341775066,5.881976223487765
NGC5907,19,30.559031641724395,114.89133656728374,9.001671934502026,5.273656057890052,263.9326798521548,29.61278226146469,11.06,220.89264017627477,19.815567525666623,9.82273341523785,5.3324916357274335,219.1592626857948,19.389759012772377,9.877457512297074,5.372317026280335
NGC5985,33,16.71749169308609,13.4723405041575,9.215650029943166,2.251895447847648,266.05284465164834,0.7196115515635744,11.08,223.4504563995441,0.14637496463735541,8.946108270365064,3.032374935233207,221.59493560353445,0.11674971767262841,8.9848420702352,3.1023815546479026
NGC6015,44,36.99790669950406,77.30866986241047,7.841095669991114,8.656753504900538,199.6641398746911,13.652104797630424,10.38,149.34175341256628,7.090394835698523,9.317063458887596,10.324601987707874,150.50808523149175,7.247971691151001,9.223187784197266,10.214045024528211
NGC6195,23,17.23515364920158,10.921578631570545,9.279970550557229,1.544380316994223,247.4213242822046,10.626466985557242,11.35,261.02448408234267,14.178800372278067,9.35358473336249,1.5130273433935157,257.2526342918612,13.045734784291696,9.36118562652484,1.495778135479091
